CRTR_YR|ADMDST_CLSF_CD|LVQT_KIND_CD|DTHS_TYPE_CD|RSDT_AREA|SIAR|ARCH_APRV_YR|BLDG_DLPD_PD_CD|NHAB_HOUS_YN|LVQT_SN
2023|42110000|3|2|88.54|197.02|1980|4|N|LV00000862
2023|28110000|3|2|102.04|262.5|2022|2|N|LV00000863
2023|44130000|2|1|101.55|218.89|1993|4|N|LV00000864
2023|11110000|2|3|44.93|170.24|2012|2|N|LV00000865
2023|11110000|2|9|147.7|68.7|1988|4|N|LV00000866
2023|46110000|2|2|60.89|52.93|2005|2|Y|LV00000867
2023|41130000|2|2|133.23|105.57|1962|4|Y|LV00000868
2023|26140000|1|2|88.05|290.07|1982|4|N|LV00000869
2023|41150000|3|2|113.81|154.72|1988|4|N|LV00000870
2023|43110000|1|2|101.4|247.26|1964|4|N|LV00000871
2023|46110000|3|3|191.95|33.49|1976|4|N|LV00000872
2023|46110000|2|9|82.36|157.59|2002|3|Y|LV00000873
2023|26140000|4|3|47.54|96.65|2003|3|N|LV00000874
2023|11110000|2|2|84.95|287.24|1961|4|N|LV00000875
2023|27110000|2|2|109.83|83.64|1976|4|N|LV00000876
2023|11170000|1|2|31.92|43.42|1987|4|N|LV00000877
2023|41110000|2|1|185.32|73.74|1977|4|N|LV00000878
2023|11200000|2|2|55.77|47.03|1963|4|N|LV00000879
2023|42110000|3|1|187.51|115.15|1962|4|Y|LV00000880
2023|46110000|3|2|92.75|298.84|1995|3|N|LV00000881
2023|11200000|2|1|119.98|281.25|1983|4|N|LV00000882
2023|41130000|2|2|142.94|184.43|1995|3|N|LV00000883
2023|47110000|2|9|31.69|254.38|2004|2|N|LV00000884
2023|26140000|2|1|94.51|137.98|1993|4|N|LV00000885
2023|44130000|2|1|70.69|270.57|1995|3|N|LV00000886
2023|11110000|2|2|50.34|86.73|2005|2|N|LV00000887
2023|41150000|2|2|140.42|138.86|1971|4|N|LV00000888
2023|11110000|2|9|49.81|62.57|1974|4|N|LV00000889
2023|11140000|2|2|124.92|282.88|2005|2|N|LV00000890
2023|41130000|2|3|90.28|121.31|1975|4|N|LV00000891
2023|45110000|3|1|195.72|96.42|2015|2|N|LV00000892
2023|42110000|2|1|183.18|89.9|1986|4|N|LV00000893
2023|28110000|1|3|21.36|157.96|1965|4|N|LV00000894
2023|27110000|2|1|165.95|166.1|2004|2|N|LV00000895
2023|41110000|2|2|50.36|211.65|1986|4|Y|LV00000896
2023|26110000|2|2|104.69|248.47|1967|4|N|LV00000897
2023|11110000|3|9|166.16|219.72|1973|4|N|LV00000898
2023|44130000|2|2|71.74|162.99|2015|2|N|LV00000899
2023|41130000|5|9|152.09|174.64|1988|4|N|LV00000900
2023|45110000|1|2|63.37|293.35|1975|4|N|LV00000901
2023|41130000|2|1|177.13|150.71|1994|3|N|LV00000902
2023|27110000|1|1|99.02|116.8|1968|4|N|LV00000903
2023|11140000|2|2|55.87|204.32|1984|4|N|LV00000904
2023|43110000|2|1|29.61|211.65|1997|3|N|LV00000905
2023|41150000|2|2|129.17|283.1|2020|2|N|LV00000906
2023|45110000|2|2|142.92|125.09|1977|4|N|LV00000907
2023|26110000|3|2|142.5|167.61|2012|2|N|LV00000908
2023|27110000|1|2|109.55|198.57|1985|4|N|LV00000909
2023|26110000|2|9|92.5|221.37|2016|2|N|LV00000910
2023|11170000|2|1|131.42|40.81|1963|4|N|LV00000911
2023|46110000|2|9|26.0|273.09|1968|4|N|LV00000912
2023|27110000|2|2|63.1|77.95|1989|4|N|LV00000913
2023|11110000|2|3|65.99|90.81|2009|2|N|LV00000914
2023|11140000|3|2|160.12|217.48|1979|4|Y|LV00000915
2023|26140000|3|1|99.44|83.69|1967|4|N|LV00000916
2023|11110000|2|3|28.25|66.06|1970|4|N|LV00000917
2023|46110000|3|3|181.11|286.32|1978|4|N|LV00000918
2023|45110000|2|3|89.37|203.63|1984|4|N|LV00000919
2023|46110000|3|3|33.86|285.79|1996|3|N|LV00000920
2023|45110000|2|1|95.32|47.04|2008|2|N|LV00000921
2023|11110000|1|9|190.92|39.57|1968|4|N|LV00000922
2023|42110000|2|9|164.26|105.43|2008|2|N|LV00000923
2023|45110000|4|3|126.83|40.37|2022|2|N|LV00000924
2023|45110000|4|2|156.64|148.41|1982|4|N|LV00000925
2023|28110000|2|3|112.96|289.61|1972|4|N|LV00000926
2023|46110000|2|2|164.72|126.36|2021|2|N|LV00000927
2023|11170000|3|2|171.23|227.71|2017|2|N|LV00000928
2023|42110000|2|9|80.73|204.54|1967|4|N|LV00000929
2023|26110000|2|1|100.17|38.71|2013|2|N|LV00000930
2023|46110000|5|3|60.77|92.66|2013|2|N|LV00000931
2023|46110000|2|2|143.31|200.11|1979|4|N|LV00000932
2023|46110000|2|1|44.67|54.85|2021|2|N|LV00000933
2023|11140000|1|2|104.97|153.48|1971|4|N|LV00000934
2023|26110000|2|2|193.98|212.95|1996|3|N|LV00000935
2023|27110000|2|1|103.87|121.75|2004|2|N|LV00000936
2023|47110000|4|3|32.29|114.28|1963|4|N|LV00000937
2023|42110000|3|2|23.3|225.28|2017|2|N|LV00000938
2023|47110000|1|3|191.03|143.09|2018|2|N|LV00000939
2023|45110000|3|1|147.29|173.63|1983|4|N|LV00000940
2023|26110000|1|1|147.73|83.94|1987|4|N|LV00000941
2023|11200000|1|1|86.58|243.19|1983|4|N|LV00000942
2023|41150000|2|1|110.2|191.93|1970|4|N|LV00000943
2023|44130000|2|3|120.51|292.69|2015|2|N|LV00000944
2023|11200000|2|2|158.07|234.12|2016|2|N|LV00000945
2023|42110000|2|3|111.69|191.83|1996|3|N|LV00000946
2023|27110000|4|3|75.21|195.89|1986|4|N|LV00000947
2023|44130000|2|1|115.86|119.91|2002|3|N|LV00000948
2023|41150000|2|9|142.62|150.27|1991|4|Y|LV00000949
2023|42110000|4|3|30.42|211.79|2007|2|N|LV00000950
2023|11110000|2|1|105.25|169.06|1995|3|N|LV00000951
2023|45110000|2|2|82.03|287.65|1970|4|N|LV00000952
2023|41150000|2|2|181.3|179.42|2017|2|N|LV00000953
2023|11200000|2|2|89.91|33.43|1986|4|N|LV00000954
2023|41110000|1|2|133.21|64.09|1991|4|N|LV00000955
2023|26110000|2|2|101.99|42.46|2001|3|N|LV00000956
2023|11170000|2|2|166.39|273.84|2015|2|N|LV00000957
2023|41110000|2|2|187.36|115.09|1986|4|N|LV00000958
2023|42110000|1|2|35.05|255.76|1970|4|N|LV00000959
2023|44130000|2|3|23.54|150.31|1966|4|N|LV00000960
2023|47110000|2|1|146.83|278.53|1998|3|N|LV00000961
2023|41150000|2|1|133.67|160.2|1986|4|N|LV00000962
2023|11110000|2|2|119.8|262.23|1993|4|N|LV00000963
2023|27110000|3|2|97.54|211.36|2013|2|N|LV00000964
2023|28110000|5|2|154.96|101.88|1980|4|Y|LV00000965
2023|47110000|2|2|146.66|185.67|2000|3|N|LV00000966
2023|11170000|2|1|94.99|102.37|1973|4|N|LV00000967
2023|46110000|3|2|78.5|83.97|2003|3|N|LV00000968
2023|11200000|2|2|193.14|116.19|1964|4|N|LV00000969
2023|42110000|2|2|93.04|110.11|1972|4|N|LV00000970
2023|41110000|2|2|57.62|164.07|1976|4|N|LV00000971
2023|47110000|2|2|192.82|202.01|1971|4|N|LV00000972
2023|26110000|2|2|147.12|291.21|2002|3|N|LV00000973
2023|41110000|3|3|120.51|156.68|1984|4|N|LV00000974
2023|42110000|1|2|158.19|235.46|1977|4|N|LV00000975
2023|11200000|1|9|59.95|162.58|1976|4|N|LV00000976
2023|26110000|2|9|120.44|147.13|2005|2|N|LV00000977
2023|43110000|2|2|69.24|141.33|1994|3|N|LV00000978
2023|44130000|2|3|175.33|266.44|2015|2|Y|LV00000979
2023|42110000|1|2|44.61|69.47|1991|4|N|LV00000980
2023|11200000|2|9|59.15|108.35|2003|3|N|LV00000981
2023|11200000|3|9|63.88|224.64|2017|2|N|LV00000982
2023|46110000|4|2|98.77|109.86|2010|2|N|LV00000983
2023|46110000|3|2|43.94|30.6|2007|2|N|LV00000984
2023|27110000|2|2|118.0|88.51|1996|3|N|LV00000985
2023|41130000|3|2|151.9|37.93|2014|2|N|LV00000986
2023|11110000|2|2|21.46|108.94|2019|2|N|LV00000987
2023|42110000|1|2|179.7|118.21|1967|4|N|LV00000988
2023|11140000|5|2|173.4|287.37|2008|2|N|LV00000989
2023|11140000|1|2|29.15|248.16|1960|4|N|LV00000990
2023|41130000|2|3|32.3|63.02|1980|4|N|LV00000991
2023|45110000|1|2|123.3|63.17|2011|2|N|LV00000992
2023|46110000|2|2|76.44|299.19|2005|2|N|LV00000993
2023|28110000|2|3|108.28|211.31|1998|3|Y|LV00000994
2023|41110000|2|3|122.14|198.88|2002|3|N|LV00000995
2023|41130000|1|2|134.8|188.89|1969|4|N|LV00000996
2023|28110000|1|1|151.69|70.42|2007|2|N|LV00000997
2023|43110000|2|2|174.27|101.38|1966|4|N|LV00000998
2023|44130000|1|2|129.2|146.74|1980|4|N|LV00000999
2023|28110000|1|1|38.91|150.52|1965|4|N|LV00001000
2023|11200000|2|3|44.52|292.11|1992|4|N|LV00001001
2023|45110000|5|1|130.47|41.82|2014|2|N|LV00001002
2023|42110000|3|2|147.58|33.97|2015|2|N|LV00001003
2023|27110000|2|2|155.73|277.02|1960|4|N|LV00001004
2023|11200000|2|2|113.36|266.94|2021|2|N|LV00001005
2023|27110000|4|2|128.07|108.19|1972|4|N|LV00001006
2023|45110000|2|3|195.42|116.76|1982|4|N|LV00001007
2023|26140000|3|9|82.68|189.85|1977|4|N|LV00001008
2023|45110000|3|1|58.55|84.55|1990|4|N|LV00001009
2023|26110000|2|9|194.42|266.38|1960|4|N|LV00001010
2023|11200000|1|2|185.38|102.78|1980|4|N|LV00001011
2023|11140000|2|2|21.28|46.18|1979|4|N|LV00001012
2023|11170000|2|3|92.34|173.84|2005|2|N|LV00001013
2023|26110000|4|3|152.27|228.03|2014|2|N|LV00001014
2023|43110000|2|2|51.94|288.18|1962|4|N|LV00001015
2023|41110000|3|2|25.74|198.72|1985|4|N|LV00001016
2023|42110000|2|1|26.56|57.5|2020|2|N|LV00001017
2023|11140000|2|2|121.66|208.83|2018|2|N|LV00001018
2023|41150000|2|2|61.45|54.98|1994|3|N|LV00001019
2023|42110000|2|2|66.42|82.43|2007|2|N|LV00001020
2023|41110000|2|9|22.73|110.09|1977|4|N|LV00001021
2023|41150000|3|2|150.66|44.98|2010|2|N|LV00001022
2023|11170000|2|2|171.85|128.79|1962|4|N|LV00001023
2023|41110000|1|2|152.03|237.1|1992|4|N|LV00001024
2023|43110000|2|3|44.53|44.51|1995|3|Y|LV00001025
2023|11170000|2|9|192.3|163.88|1970|4|N|LV00001026
2023|11170000|3|3|193.18|91.1|1996|3|N|LV00001027
2023|43110000|1|1|66.64|182.92|2019|2|N|LV00001028
2023|41130000|1|3|196.95|162.94|2003|3|N|LV00001029
2023|11200000|2|9|99.95|74.83|1969|4|N|LV00001030
2023|26140000|3|1|27.5|260.21|1993|4|N|LV00001031
2023|45110000|2|2|123.57|165.13|2004|2|N|LV00001032
2023|26140000|2|2|114.81|296.13|1992|4|N|LV00001033
2023|27110000|2|2|174.49|295.87|1969|4|N|LV00001034
2023|45110000|2|3|84.02|97.79|1979|4|N|LV00001035
2023|11200000|2|3|157.99|268.42|1988|4|N|LV00001036
2023|28110000|2|1|161.61|224.28|1972|4|N|LV00001037
2023|26140000|2|1|26.29|146.7|1986|4|N|LV00001038
2023|41110000|1|1|141.17|250.08|1975|4|N|LV00001039
2023|26110000|1|3|106.3|143.51|1968|4|N|LV00001040
2023|46110000|2|1|56.44|162.95|1983|4|N|LV00001041
2023|11170000|1|2|95.04|130.39|1961|4|N|LV00001042
2023|41130000|2|2|174.3|257.77|2008|2|N|LV00001043
2023|41150000|2|1|144.16|274.81|1962|4|N|LV00001044
2023|44130000|2|1|132.9|70.84|1967|4|N|LV00001045
2023|11140000|3|3|34.67|189.25|1979|4|N|LV00001046
2023|45110000|3|2|140.0|61.57|2000|3|N|LV00001047
2023|26110000|2|2|156.53|269.06|1988|4|N|LV00001048
2023|42110000|2|2|191.0|89.46|1962|4|N|LV00001049
2023|11110000|5|1|163.65|39.74|1981|4|N|LV00001050
2023|11170000|1|2|34.39|231.32|1962|4|N|LV00001051
2023|41130000|3|1|189.84|209.88|1986|4|N|LV00001052
2023|11170000|1|2|162.55|140.98|1977|4|N|LV00001053
2023|28110000|2|1|20.6|197.17|2016|2|N|LV00001054
2023|28110000|2|2|148.28|238.23|1982|4|N|LV00001055
2023|41110000|2|1|74.71|75.93|1997|3|N|LV00001056
2023|11140000|2|1|128.91|112.23|1971|4|N|LV00001057
2023|43110000|1|3|70.9|161.1|1990|4|N|LV00001058
2023|26140000|2|2|151.41|200.95|2015|2|N|LV00001059
2023|43110000|2|3|53.61|195.69|1961|4|N|LV00001060
2023|11200000|3|3|170.22|163.29|1979|4|N|LV00001061
2023|11200000|2|2|33.12|208.59|1982|4|N|LV00001062
2023|11110000|2|2|24.34|35.67|1989|4|N|LV00001063
2023|45110000|5|9|43.75|117.36|1986|4|N|LV00001064
2023|27110000|2|2|89.22|184.56|2022|2|N|LV00001065
2023|11170000|2|1|138.2|112.68|1968|4|N|LV00001066
2023|26110000|1|1|106.51|284.22|1975|4|N|LV00001067
2023|11170000|3|9|105.63|290.18|1989|4|N|LV00001068
2023|11140000|1|1|175.8|130.27|1998|3|N|LV00001069
2023|11140000|1|9|120.67|92.51|1965|4|N|LV00001070
2023|43110000|1|2|111.37|90.55|2007|2|N|LV00001071
2023|41130000|2|2|95.5|149.87|1993|4|N|LV00001072
2023|46110000|2|2|196.11|288.53|1977|4|N|LV00001073
2023|47110000|1|2|63.71|93.85|1983|4|N|LV00001074
2023|41150000|2|2|48.0|119.39|1963|4|N|LV00001075
2023|41130000|2|3|108.63|180.98|2001|3|N|LV00001076
2023|46110000|1|3|142.0|183.87|2009|2|N|LV00001077
2023|47110000|1|2|23.9|208.89|2022|2|N|LV00001078
2023|11170000|2|2|174.26|226.55|1978|4|N|LV00001079
2023|41150000|2|2|70.96|243.66|1977|4|N|LV00001080
2023|44130000|2|2|136.17|162.64|1980|4|N|LV00001081
2023|45110000|1|3|51.19|49.21|1968|4|N|LV00001082
2023|27110000|1|1|176.95|212.59|1986|4|N|LV00001083
2023|41150000|2|9|84.6|189.99|1967|4|N|LV00001084
2023|41110000|3|2|53.65|87.8|1962|4|N|LV00001085
2023|41150000|4|2|23.55|260.54|1981|4|N|LV00001086
2023|42110000|2|2|75.58|230.21|2013|2|N|LV00001087
2023|41130000|4|2|88.26|143.92|2021|2|N|LV00001088
2023|44130000|1|1|26.32|291.57|2014|2|N|LV00001089
2023|11140000|2|2|119.96|212.74|2020|2|Y|LV00001090
2023|11140000|2|2|101.85|281.09|2014|2|N|LV00001091
2023|45110000|2|1|108.75|226.75|2001|3|N|LV00001092
2023|27110000|2|1|44.03|221.84|1971|4|N|LV00001093
2023|27110000|2|3|88.95|88.83|2011|2|N|LV00001094
2023|44130000|3|3|194.21|143.17|2021|2|N|LV00001095
2023|41130000|1|2|84.33|201.7|1991|4|N|LV00001096
2023|41130000|1|1|162.73|253.63|2001|3|N|LV00001097
2023|46110000|2|2|42.35|276.03|1984|4|N|LV00001098
2023|26140000|1|9|42.11|52.08|1997|3|N|LV00001099
2023|26110000|2|3|199.81|223.0|1961|4|N|LV00001100
2023|11110000|1|3|136.71|101.83|2005|2|N|LV00001101
2023|47110000|2|3|139.67|221.69|1992|4|N|LV00001102
2023|11110000|2|3|96.67|115.7|2007|2|N|LV00001103
2023|28110000|2|1|157.01|184.15|1983|4|N|LV00001104
2023|28110000|2|2|187.07|172.23|1986|4|N|LV00001105
2023|46110000|1|3|34.76|265.46|1969|4|N|LV00001106
2023|41110000|2|1|51.03|206.54|1996|3|N|LV00001107
2023|11110000|2|1|175.89|95.6|2017|2|N|LV00001108
2023|11200000|2|3|34.25|199.81|1996|3|N|LV00001109
2023|41110000|2|3|84.64|203.02|2016|2|N|LV00001110
2023|44130000|2|1|34.98|128.37|1960|4|N|LV00001111
2023|11110000|2|2|93.43|100.95|2006|2|N|LV00001112
2023|43110000|4|1|100.49|275.6|1960|4|N|LV00001113
2023|11170000|2|1|52.42|71.56|1987|4|N|LV00001114
2023|11200000|5|1|34.7|68.26|1989|4|N|LV00001115
2023|11170000|2|3|95.13|189.07|1989|4|N|LV00001116
2023|11200000|1|2|112.61|113.26|1995|3|N|LV00001117
2023|41150000|2|3|152.67|166.14|2008|2|N|LV00001118
2023|45110000|3|1|150.68|102.3|2004|2|N|LV00001119
2023|11140000|4|1|32.59|129.38|1963|4|N|LV00001120
2023|46110000|2|1|98.83|140.22|2007|2|N|LV00001121
2023|11200000|1|3|171.88|181.75|1985|4|N|LV00001122
2023|47110000|2|9|127.46|51.27|1996|3|N|LV00001123
2023|44130000|1|2|173.87|146.69|2017|2|N|LV00001124
2023|42110000|1|2|191.15|215.57|1977|4|N|LV00001125
2023|41110000|2|1|80.17|221.48|1998|3|N|LV00001126
2023|46110000|1|1|43.93|103.15|1999|3|N|LV00001127
2023|41110000|2|1|35.11|176.74|1991|4|N|LV00001128
2023|11170000|4|1|42.76|133.74|1976|4|N|LV00001129
2023|26140000|2|3|142.85|39.94|2007|2|N|LV00001130
2023|11170000|2|2|41.52|146.6|2011|2|N|LV00001131
2023|26110000|3|3|191.43|211.87|2019|2|N|LV00001132
2023|11110000|2|3|138.62|285.26|1986|4|N|LV00001133
2023|28110000|2|3|192.0|60.28|1968|4|N|LV00001134
2023|41130000|2|2|121.43|145.41|2016|2|N|LV00001135
2023|41110000|2|1|56.42|284.11|1998|3|Y|LV00001136
2023|11200000|2|1|50.27|156.76|1968|4|N|LV00001137
2023|26110000|2|1|158.22|271.3|2008|2|N|LV00001138
2023|41130000|3|1|20.02|214.18|2004|2|N|LV00001139
2023|26140000|2|1|177.55|263.82|2012|2|N|LV00001140
2023|11110000|2|2|25.31|234.74|1987|4|N|LV00001141
2023|43110000|2|2|128.8|49.5|1989|4|N|LV00001142
2023|41110000|4|2|90.0|235.88|1968|4|N|LV00001143
2023|11200000|3|2|130.08|64.52|1987|4|N|LV00001144
2023|46110000|2|1|160.79|232.12|1995|3|N|LV00001145
2023|26110000|2|1|40.15|143.14|2014|2|N|LV00001146
2023|43110000|4|2|190.33|214.89|1973|4|N|LV00001147
2023|11110000|2|3|127.24|46.34|1962|4|N|LV00001148
2023|27110000|3|3|88.75|60.78|1978|4|N|LV00001149
2023|26110000|2|9|196.23|58.78|1972|4|N|LV00001150
2023|11140000|2|2|166.09|131.39|1988|4|N|LV00001151
2023|28110000|2|3|49.17|75.81|2004|2|N|LV00001152
2023|26110000|2|3|35.94|32.13|1982|4|N|LV00001153
2023|26110000|2|9|186.12|267.37|1981|4|N|LV00001154
2023|41110000|3|1|125.28|232.95|1984|4|N|LV00001155
2023|45110000|2|3|103.42|183.49|2021|2|N|LV00001156
2023|26110000|4|2|33.91|225.54|1985|4|N|LV00001157
2023|11170000|1|2|117.52|111.64|2005|2|N|LV00001158
2023|44130000|3|2|68.87|220.51|1961|4|N|LV00001159
2023|28110000|2|2|54.76|170.4|1967|4|N|LV00001160
2023|46110000|3|3|90.39|53.99|1983|4|N|LV00001161
2023|43110000|3|9|26.42|209.45|1993|4|N|LV00001162
2023|11170000|3|2|127.62|298.25|1984|4|N|LV00001163
2023|44130000|2|1|131.8|99.13|1976|4|N|LV00001164
2023|11110000|1|2|145.1|31.23|1997|3|N|LV00001165
2023|28110000|4|2|24.11|232.7|1976|4|N|LV00001166
2023|11140000|2|2|51.6|105.28|1990|4|N|LV00001167
2023|44130000|1|1|159.02|139.41|1966|4|N|LV00001168
2023|44130000|1|2|123.44|32.1|1970|4|N|LV00001169
2023|46110000|2|2|21.63|47.41|2017|2|N|LV00001170
2023|11110000|3|1|151.53|221.41|1997|3|N|LV00001171
2023|45110000|3|1|94.99|290.31|1979|4|N|LV00001172
2023|43110000|2|1|67.35|189.44|1962|4|N|LV00001173
2023|45110000|2|3|155.77|257.43|2009|2|N|LV00001174
2023|27110000|4|2|84.87|85.57|1980|4|N|LV00001175
2023|42110000|2|2|101.65|48.26|1988|4|N|LV00001176
2023|28110000|2|1|174.94|123.7|1999|3|N|LV00001177
2023|42110000|4|3|46.94|86.21|1964|4|N|LV00001178
2023|43110000|4|1|121.82|196.5|1999|3|N|LV00001179
2023|26110000|2|2|38.71|288.2|2022|2|N|LV00001180
2023|26140000|2|2|196.01|92.43|1971|4|N|LV00001181
2023|47110000|4|1|76.13|273.48|2018|2|N|LV00001182
2023|44130000|3|3|183.84|175.04|1981|4|N|LV00001183
2023|11110000|1|3|86.06|57.55|1960|4|N|LV00001184
2023|11140000|4|2|172.31|174.72|1988|4|N|LV00001185
2023|44130000|2|2|157.63|156.11|1972|4|N|LV00001186
2023|43110000|2|1|61.86|232.23|1985|4|N|LV00001187
2023|11200000|2|3|136.45|232.14|1970|4|N|LV00001188
2023|46110000|1|2|62.0|203.08|2003|3|N|LV00001189
2023|11110000|2|3|23.42|210.32|1982|4|N|LV00001190
2023|11170000|2|3|74.09|193.97|2006|2|N|LV00001191
2023|41130000|2|2|147.9|93.93|1973|4|N|LV00001192
2023|41130000|2|1|52.14|279.9|1962|4|N|LV00001193
2023|11200000|2|2|133.0|87.18|1980|4|N|LV00001194
2023|41150000|2|2|157.68|190.69|2006|2|N|LV00001195
2023|45110000|2|9|75.86|238.92|2021|2|N|LV00001196
2023|11170000|3|2|38.37|52.59|2015|2|Y|LV00001197
2023|44130000|3|2|127.39|151.55|1960|4|N|LV00001198
2023|41130000|2|1|43.64|38.07|2017|2|N|LV00001199
2023|46110000|2|2|20.47|91.08|1985|4|N|LV00001200
2023|26110000|2|2|43.53|201.76|1963|4|N|LV00001201
2023|42110000|2|9|68.0|276.61|1974|4|N|LV00001202
2023|43110000|3|2|141.93|112.14|2015|2|N|LV00001203
2023|27110000|3|1|79.87|255.42|1997|3|N|LV00001204
2023|41130000|3|9|185.34|171.71|1970|4|N|LV00001205
2023|43110000|3|1|153.61|235.43|2010|2|N|LV00001206
2023|27110000|2|2|197.74|248.73|1981|4|N|LV00001207
2023|42110000|2|3|139.75|201.7|1967|4|N|LV00001208
2023|43110000|2|2|23.85|144.14|1984|4|Y|LV00001209
2023|26110000|2|9|46.8|187.7|2008|2|N|LV00001210
2023|43110000|1|3|68.53|216.62|1978|4|N|LV00001211
2023|41150000|1|1|146.6|262.51|1970|4|N|LV00001212
2023|11200000|1|2|136.15|178.05|1978|4|N|LV00001213
2023|45110000|2|3|56.94|265.88|2010|2|N|LV00001214
2023|11110000|3|2|145.65|134.94|1970|4|N|LV00001215
2023|41150000|2|9|70.23|235.03|1989|4|N|LV00001216
2023|26110000|2|3|140.32|194.6|2001|3|N|LV00001217
2023|43110000|2|2|75.94|50.93|1963|4|N|LV00001218
2023|46110000|2|1|57.86|165.57|1996|3|N|LV00001219
2023|42110000|5|1|109.07|236.2|2009|2|N|LV00001220
2023|27110000|2|1|196.53|211.52|1998|3|N|LV00001221
2023|41150000|3|2|136.39|182.15|1971|4|N|LV00001222
2023|11200000|4|2|83.3|244.05|1992|4|N|LV00001223
2023|11140000|3|1|113.32|273.86|2016|2|N|LV00001224
2023|27110000|2|2|98.95|68.72|1973|4|N|LV00001225
2023|41150000|2|1|25.64|98.94|1970|4|N|LV00001226
2023|27110000|1|9|141.37|296.98|1996|3|N|LV00001227
2023|11140000|2|3|56.99|95.25|1986|4|N|LV00001228
2023|28110000|4|1|116.16|253.38|2001|3|N|LV00001229
2023|45110000|2|1|32.76|173.67|1998|3|N|LV00001230
2023|28110000|1|9|162.25|133.92|1963|4|N|LV00001231
2023|28110000|1|1|23.14|226.38|2005|2|N|LV00001232
2023|26140000|2|3|77.86|233.4|2022|2|N|LV00001233
2023|41110000|5|1|89.0|103.47|1968|4|N|LV00001234
2023|26140000|1|2|159.03|32.98|1996|3|N|LV00001235
2023|47110000|2|2|195.25|240.16|1983|4|Y|LV00001236
2023|44130000|2|2|54.44|216.16|2000|3|N|LV00001237
2023|42110000|1|3|45.03|62.5|1997|3|N|LV00001238
2023|42110000|1|9|131.91|39.96|1995|3|N|LV00001239
2023|26140000|1|2|59.11|208.36|1968|4|Y|LV00001240
2023|42110000|2|2|24.36|192.32|2003|3|N|LV00001241
2023|47110000|2|3|61.73|236.05|2002|3|N|LV00001242
2023|11200000|1|3|62.21|265.77|2001|3|N|LV00001243
2023|45110000|2|1|119.28|209.29|1972|4|N|LV00001244
2023|47110000|2|2|101.01|201.62|2010|2|Y|LV00001245
2023|11140000|2|2|80.02|170.58|1973|4|N|LV00001246
2023|11140000|2|2|72.04|182.89|1970|4|N|LV00001247
2023|41110000|2|3|68.22|292.98|1980|4|N|LV00001248
2023|42110000|3|3|175.12|42.57|1970|4|N|LV00001249
2023|41110000|1|3|102.95|176.78|1981|4|N|LV00001250
2023|43110000|2|2|173.89|96.83|1973|4|N|LV00001251
2023|44130000|2|3|199.24|225.85|1965|4|N|LV00001252
2023|26110000|2|1|109.21|232.14|2020|2|N|LV00001253
2023|41110000|2|1|187.13|101.64|2002|3|N|LV00001254
2023|11140000|1|2|51.43|234.77|1982|4|N|LV00001255
2023|11170000|3|2|75.76|203.87|1984|4|N|LV00001256
2023|43110000|3|3|138.6|285.59|1979|4|N|LV00001257
2023|46110000|1|3|62.84|250.21|2007|2|N|LV00001258
2023|41130000|2|2|126.52|238.42|1974|4|N|LV00001259
2023|43110000|2|1|181.81|67.93|1965|4|N|LV00001260
2023|47110000|2|1|195.25|296.42|1990|4|N|LV00001261
2023|11140000|2|2|116.28|244.99|1973|4|N|LV00001262
2023|43110000|2|2|152.61|257.5|2017|2|N|LV00001263
2023|41150000|2|9|128.58|232.95|1982|4|N|LV00001264
2023|46110000|4|1|95.58|260.74|2002|3|N|LV00001265
2023|26140000|1|3|84.17|194.38|1984|4|N|LV00001266
2023|41150000|2|3|130.55|33.54|1971|4|N|LV00001267
2023|45110000|2|2|82.21|155.13|1980|4|N|LV00001268
2023|41110000|2|1|154.82|97.05|2012|2|N|LV00001269
2023|26110000|2|1|42.71|114.04|1964|4|N|LV00001270
2023|47110000|2|2|149.35|104.4|2019|2|N|LV00001271
2023|11170000|2|3|111.99|200.44|1961|4|N|LV00001272
2023|44130000|2|2|34.72|242.75|2004|2|N|LV00001273
2023|45110000|1|3|171.12|264.76|2003|3|N|LV00001274
2023|11110000|2|2|118.97|265.99|1997|3|N|LV00001275
2023|26140000|2|1|152.27|35.46|1964|4|N|LV00001276
2023|41130000|3|1|42.27|233.63|2002|3|N|LV00001277
2023|11140000|2|3|47.93|281.1|1964|4|N|LV00001278
2023|11170000|1|2|178.15|238.89|2006|2|N|LV00001279
2023|26140000|2|3|104.03|61.45|2008|2|N|LV00001280
2023|47110000|3|2|73.26|288.5|2014|2|N|LV00001281
2023|28110000|1|1|113.4|165.57|1984|4|N|LV00001282
2023|42110000|2|2|86.87|185.03|2001|3|N|LV00001283
2023|41150000|2|2|195.29|106.4|1971|4|N|LV00001284
2023|28110000|5|3|55.46|258.59|1993|4|N|LV00001285
2023|11140000|5|1|115.41|266.81|2005|2|N|LV00001286
2023|47110000|2|1|79.83|250.29|1971|4|N|LV00001287
2023|41130000|2|2|49.72|85.92|2012|2|N|LV00001288
2023|26140000|2|2|142.67|64.34|1983|4|N|LV00001289
2023|28110000|1|1|44.66|293.64|2018|2|N|LV00001290
2023|28110000|1|2|69.41|265.53|1965|4|N|LV00001291
2023|47110000|4|2|107.72|261.25|1974|4|N|LV00001292
2023|27110000|2|2|96.28|240.57|2005|2|N|LV00001293
2023|47110000|2|1|183.9|58.76|1972|4|N|LV00001294
