CRTR_YR|ADMDST_CLSF_CD|HOHL_SPIDN|SD_CD|AAGE|HS_SHAPE_CD|HS_SE_CD|MBHS_CNT|LVQT_KIND_CD|DTHS_TYPE_CD|LVQT_SN|HH_FMTN_CD|HH_HS_TYPE_CD|MCLTR_HS_YN
2023|11110000|HS00000688|2|57|G3|4|5|2|9|LV00000688|1|05|N
2023|42110000|HS00000689|1|84|G2|4|2|3|1|LV00000689|4|01|N
2023|43110000|HS00000690|2|32|G2|2|3|2|1|LV00000690|4|05|N
2023|42110000|HS00000691|1|42|G3|2|2|2|9|LV00000691|1|01|N
2023|45110000|HS00000692|1|34|G1|1|5|3|2|LV00000692|6|04|N
2023|43110000|HS00000693|2|42|G4|4|3|2|9|LV00000693|4|02|N
2023|47110000|HS00000694|2|35|G2|3|3|2|2|LV00000694|5|01|N
2023|42110000|HS00000695|2|80|G3|4|5|2|2|LV00000695|4|02|N
2023|28110000|HS00000696|1|94|G1|2|6|2|2|LV00000696|6|03|N
2023|45110000|HS00000697|1|92|G2|2|6|3|2|LV00000697|5|01|N
2023|42110000|HS00000698|2|46|G3|3|1|2|9|LV00000698|4|03|N
2023|41130000|HS00000699|1|89|G3|2|5|2|2|LV00000699|4|04|N
2023|41130000|HS00000700|2|26|G3|2|4|2|9|LV00000700|6|05|N
2023|26140000|HS00000701|2|28|G2|1|1|5|2|LV00000701|3|03|N
2023|41150000|HS00000702|1|44|G2|4|3|2|9|LV00000702|6|04|N
2023|28110000|HS00000703|1|41|G2|2|2|3|3|LV00000703|1|05|N
2023|11170000|HS00000704|1|88|G2|4|2|2|1|LV00000704|1|01|N
2023|28110000|HS00000705|2|76|G2|3|4|1|2|LV00000705|1|04|N
2023|47110000|HS00000706|2|76|G2|3|3|2|1|LV00000706|3|05|N
2023|26140000|HS00000707|2|80|G2|2|5|2|1|LV00000707|4|05|N
2023|42110000|HS00000708|1|74|G2|2|5|1|9|LV00000708|6|05|N
2023|28110000|HS00000709|2|57|G3|2|1|2|9|LV00000709|6|05|N
2023|26110000|HS00000710|1|24|G4|1|5|1|1|LV00000710|1|03|N
2023|27110000|HS00000711|1|21|G2|3|1|3|1|LV00000711|5|05|N
2023|47110000|HS00000712|1|93|G3|1|1|2|1|LV00000712|2|02|N
2023|11140000|HS00000713|2|57|G3|2|1|2|3|LV00000713|3|01|N
2023|42110000|HS00000714|2|91|G2|3|1|2|2|LV00000714|6|01|N
2023|45110000|HS00000715|2|22|G2|1|3|3|2|LV00000715|6|01|N
2023|11200000|HS00000716|2|67|G3|1|6|4|2|LV00000716|5|04|N
2023|43110000|HS00000717|2|41|G2|1|5|3|9|LV00000717|2|03|N
2023|41150000|HS00000718|2|47|G1|4|3|3|1|LV00000718|1|05|N
2023|26140000|HS00000719|1|69|G2|4|6|2|1|LV00000719|6|02|N
2023|11200000|HS00000720|2|57|G3|1|3|2|2|LV00000720|2|04|N
2023|47110000|HS00000721|2|30|G2|2|1|2|9|LV00000721|2|05|N
2023|11200000|HS00000722|1|94|G1|1|1|4|3|LV00000722|4|02|N
2023|47110000|HS00000723|2|73|G1|1|4|1|3|LV00000723|2|03|N
2023|42110000|HS00000724|1|47|G3|4|2|2|3|LV00000724|4|03|N
2023|45110000|HS00000725|2|66|G2|2|3|2|1|LV00000725|6|05|N
2023|26140000|HS00000726|1|31|G4|4|2|3|2|LV00000726|3|02|N
2023|11110000|HS00000727|1|52|G2|3|3|2|3|LV00000727|3|02|N
2023|42110000|HS00000728|1|51|G3|2|6|3|1|LV00000728|6|04|N
2023|27110000|HS00000729|1|47|G1|4|1|4|2|LV00000729|6|05|N
2023|41130000|HS00000730|2|56|G3|1|1|2|1|LV00000730|1|01|N
2023|28110000|HS00000731|1|88|G3|2|2|3|3|LV00000731|5|01|N
2023|26140000|HS00000732|2|20|G2|2|5|2|1|LV00000732|1|05|N
2023|43110000|HS00000733|1|61|G2|3|2|2|2|LV00000733|1|03|N
2023|41110000|HS00000734|2|90|G3|1|2|2|2|LV00000734|4|03|N
2023|41150000|HS00000735|2|86|G3|3|5|2|2|LV00000735|1|05|N
2023|42110000|HS00000736|1|87|G2|4|4|2|1|LV00000736|2|02|N
2023|42110000|HS00000737|2|50|G2|4|4|2|1|LV00000737|3|03|N
2023|26140000|HS00000738|1|62|G3|4|4|3|3|LV00000738|3|05|N
2023|44130000|HS00000739|2|64|G2|3|4|2|9|LV00000739|4|04|N
2023|11200000|HS00000740|1|82|G2|4|4|1|2|LV00000740|6|04|N
2023|47110000|HS00000741|1|91|G2|3|4|1|1|LV00000741|3|02|Y
2023|44130000|HS00000742|1|39|G1|4|5|2|3|LV00000742|2|04|N
2023|41130000|HS00000743|1|29|G3|1|3|4|2|LV00000743|2|05|N
2023|11200000|HS00000744|1|39|G3|1|2|2|2|LV00000744|6|05|N
2023|46110000|HS00000745|1|39|G2|2|2|2|1|LV00000745|2|04|N
2023|41130000|HS00000746|2|42|G2|3|5|4|1|LV00000746|1|05|Y
2023|44130000|HS00000747|1|88|G2|4|1|2|1|LV00000747|4|05|N
2023|11110000|HS00000748|2|36|G1|1|2|2|2|LV00000748|5|04|N
2023|26140000|HS00000749|2|51|G3|1|1|3|2|LV00000749|1|03|N
2023|26140000|HS00000750|2|46|G3|4|3|2|2|LV00000750|4|03|N
2023|44130000|HS00000751|1|40|G2|2|2|1|2|LV00000751|3|04|N
2023|28110000|HS00000752|2|34|G1|1|4|3|2|LV00000752|5|05|N
2023|11140000|HS00000753|1|94|G1|3|6|4|2|LV00000753|1|03|N
2023|41150000|HS00000754|1|66|G2|4|3|3|2|LV00000754|6|04|N
2023|11170000|HS00000755|2|27|G2|4|6|3|1|LV00000755|6|03|N
2023|28110000|HS00000756|2|69|G2|4|2|3|1|LV00000756|5|04|N
2023|47110000|HS00000757|1|65|G4|1|5|2|2|LV00000757|4|04|N
2023|28110000|HS00000758|1|46|G2|1|1|2|2|LV00000758|5|01|N
2023|28110000|HS00000759|1|79|G3|4|4|4|2|LV00000759|1|01|N
2023|11110000|HS00000760|2|80|G1|3|5|1|2|LV00000760|6|01|N
2023|28110000|HS00000761|2|79|G2|1|5|3|1|LV00000761|5|04|N
2023|47110000|HS00000762|2|67|G3|2|6|2|1|LV00000762|5|05|N
2023|47110000|HS00000763|1|53|G3|4|4|2|2|LV00000763|3|02|N
2023|47110000|HS00000764|2|35|G2|4|4|3|2|LV00000764|1|01|N
2023|27110000|HS00000765|2|23|G2|4|4|3|2|LV00000765|4|01|N
2023|11140000|HS00000766|2|88|G2|2|3|2|1|LV00000766|4|03|N
2023|26110000|HS00000767|1|83|G2|4|2|2|3|LV00000767|2|04|N
2023|11200000|HS00000768|1|35|G1|1|6|2|2|LV00000768|6|02|N
2023|11140000|HS00000769|2|80|G2|4|6|1|2|LV00000769|3|04|N
2023|43110000|HS00000770|1|23|G2|1|6|2|2|LV00000770|6|01|N
2023|41110000|HS00000771|1|37|G1|4|5|5|2|LV00000771|6|04|N
2023|43110000|HS00000772|2|31|G2|1|2|5|3|LV00000772|1|02|N
2023|11200000|HS00000773|1|45|G1|4|2|2|1|LV00000773|1|05|N
2023|42110000|HS00000774|2|43|G2|3|2|3|1|LV00000774|3|04|N
2023|11140000|HS00000775|2|58|G3|3|4|2|1|LV00000775|4|03|N
2023|43110000|HS00000776|1|54|G3|3|2|2|9|LV00000776|1|05|N
2023|44130000|HS00000777|1|28|G1|2|5|2|9|LV00000777|2|05|N
2023|26110000|HS00000778|1|31|G2|4|1|3|3|LV00000778|6|01|N
2023|26140000|HS00000779|1|81|G3|1|6|2|2|LV00000779|3|03|N
2023|28110000|HS00000780|1|61|G1|3|3|1|1|LV00000780|4|04|N
2023|41130000|HS00000781|1|89|G2|1|3|2|3|LV00000781|4|02|N
2023|41110000|HS00000782|2|29|G1|1|3|1|1|LV00000782|6|05|N
2023|11140000|HS00000783|1|43|G2|3|3|3|1|LV00000783|1|04|N
2023|27110000|HS00000784|1|31|G2|3|4|2|3|LV00000784|4|04|N
2023|41110000|HS00000785|1|89|G2|1|2|2|1|LV00000785|1|01|N
2023|41150000|HS00000786|2|31|G2|3|2|2|3|LV00000786|1|05|N
2023|41150000|HS00000787|2|80|G1|4|3|1|3|LV00000787|3|05|N
2023|42110000|HS00000788|1|34|G2|3|1|2|3|LV00000788|6|05|N
2023|28110000|HS00000789|1|74|G2|1|2|2|2|LV00000789|3|03|N
2023|41110000|HS00000790|1|54|G4|1|3|2|2|LV00000790|5|05|N
2023|26140000|HS00000791|2|92|G2|1|1|2|2|LV00000791|6|01|N
2023|26110000|HS00000792|2|25|G1|3|3|5|3|LV00000792|1|02|N
2023|26140000|HS00000793|1|44|G2|1|3|1|3|LV00000793|5|04|N
2023|28110000|HS00000794|2|74|G2|2|1|2|3|LV00000794|6|04|N
2023|11140000|HS00000795|1|88|G3|1|3|2|9|LV00000795|6|01|N
2023|11200000|HS00000796|2|60|G3|2|4|2|2|LV00000796|5|02|N
2023|11140000|HS00000797|2|27|G1|1|5|5|9|LV00000797|6|01|N
2023|27110000|HS00000798|1|67|G2|2|3|1|1|LV00000798|4|01|N
2023|41110000|HS00000799|2|55|G2|3|4|3|9|LV00000799|1|01|N
2023|11170000|HS00000800|2|78|G2|4|1|2|9|LV00000800|6|05|N
2023|11170000|HS00000801|2|61|G2|2|2|2|1|LV00000801|6|05|N
2023|41110000|HS00000802|2|87|G2|2|4|2|2|LV00000802|2|04|N
2023|11200000|HS00000803|1|29|G2|4|3|2|2|LV00000803|6|01|Y
2023|45110000|HS00000804|1|66|G2|4|6|2|3|LV00000804|4|04|N
2023|11170000|HS00000805|1|75|G2|2|5|2|1|LV00000805|3|03|N
2023|41110000|HS00000806|2|50|G2|2|6|2|2|LV00000806|5|04|Y
2023|44130000|HS00000807|2|55|G2|3|3|2|2|LV00000807|4|03|N
2023|11140000|HS00000808|2|72|G2|4|1|1|2|LV00000808|5|01|N
2023|28110000|HS00000809|1|54|G2|3|4|1|9|LV00000809|3|05|N
2023|41110000|HS00000810|1|49|G2|3|6|2|2|LV00000810|3|05|N
2023|41130000|HS00000811|1|63|G2|1|2|2|2|LV00000811|1|05|N
2023|46110000|HS00000812|1|80|G2|2|6|5|3|LV00000812|6|04|N
2023|41130000|HS00000813|1|30|G2|1|1|1|1|LV00000813|2|05|N
2023|27110000|HS00000814|1|85|G2|2|4|5|1|LV00000814|1|01|N
2023|27110000|HS00000815|1|35|G1|4|6|2|1|LV00000815|1|03|N
2023|41150000|HS00000816|1|27|G2|1|2|4|9|LV00000816|3|02|N
2023|26140000|HS00000817|2|33|G1|3|2|2|3|LV00000817|3|03|N
2023|42110000|HS00000818|1|25|G2|2|5|2|2|LV00000818|6|01|N
2023|27110000|HS00000819|2|91|G2|1|3|3|2|LV00000819|4|05|N
2023|11140000|HS00000820|1|41|G2|1|4|2|2|LV00000820|5|02|N
2023|41130000|HS00000821|2|77|G4|3|1|3|2|LV00000821|1|01|N
2023|26110000|HS00000822|1|33|G3|4|5|3|2|LV00000822|1|01|N
2023|27110000|HS00000823|1|59|G4|2|4|2|1|LV00000823|2|01|N
2023|26140000|HS00000824|2|51|G4|4|4|2|1|LV00000824|3|04|N
2023|11170000|HS00000825|2|69|G1|1|5|2|9|LV00000825|1|05|N
2023|26110000|HS00000826|2|94|G2|3|3|2|2|LV00000826|6|01|N
2023|46110000|HS00000827|2|68|G2|1|5|2|1|LV00000827|6|01|N
2023|26140000|HS00000828|2|72|G1|4|3|2|9|LV00000828|3|05|N
2023|43110000|HS00000829|2|39|G3|4|6|1|2|LV00000829|5|02|N
2023|27110000|HS00000830|2|29|G3|1|4|4|3|LV00000830|2|01|N
2023|11140000|HS00000831|2|26|G2|2|2|2|1|LV00000831|1|01|N
2023|45110000|HS00000832|1|42|G3|3|6|2|9|LV00000832|6|04|N
2023|46110000|HS00000833|2|61|G2|3|2|2|1|LV00000833|5|01|N
2023|26110000|HS00000834|2|24|G2|2|6|1|9|LV00000834|5|03|N
2023|11170000|HS00000835|1|39|G1|1|6|2|3|LV00000835|5|05|N
2023|46110000|HS00000836|1|67|G4|3|4|1|1|LV00000836|5|03|N
2023|11140000|HS00000837|2|85|G2|1|3|2|1|LV00000837|5|01|N
2023|46110000|HS00000838|2|94|G2|2|2|1|3|LV00000838|6|04|N
2023|11170000|HS00000839|2|37|G1|1|6|2|1|LV00000839|6|03|N
2023|45110000|HS00000840|2|27|G3|3|2|5|1|LV00000840|6|02|N
2023|46110000|HS00000841|2|62|G3|2|4|2|2|LV00000841|3|02|N
2023|26110000|HS00000842|2|90|G2|2|5|1|1|LV00000842|5|04|N
2023|11200000|HS00000843|2|51|G4|4|2|2|2|LV00000843|2|03|N
2023|11140000|HS00000844|1|87|G2|2|2|2|2|LV00000844|2|03|N
2023|44130000|HS00000845|1|75|G3|4|6|2|1|LV00000845|6|04|N
2023|26140000|HS00000846|1|87|G2|4|6|2|2|LV00000846|3|02|N
2023|41150000|HS00000847|2|91|G2|1|2|2|1|LV00000847|6|04|N
2023|41150000|HS00000848|1|28|G3|3|2|1|9|LV00000848|3|01|N
2023|41110000|HS00000849|1|50|G3|1|4|2|1|LV00000849|2|03|Y
2023|26110000|HS00000850|2|23|G2|3|4|5|2|LV00000850|3|03|N
2023|27110000|HS00000851|2|23|G3|1|2|2|2|LV00000851|4|03|N
2023|41110000|HS00000852|2|55|G2|2|2|1|3|LV00000852|1|02|N
2023|11140000|HS00000853|1|69|G1|4|4|2|2|LV00000853|4|01|N
2023|27110000|HS00000854|2|86|G2|1|2|2|1|LV00000854|1|05|N
2023|43110000|HS00000855|1|29|G2|3|4|1|2|LV00000855|3|03|N
2023|28110000|HS00000856|2|22|G2|4|5|2|2|LV00000856|2|04|N
2023|27110000|HS00000857|2|27|G2|4|2|2|3|LV00000857|4|05|N
2023|45110000|HS00000858|1|89|G1|1|4|2|1|LV00000858|6|03|N
2023|41130000|HS00000859|2|69|G1|2|6|2|3|LV00000859|1|05|N
2023|43110000|HS00000860|2|56|G3|3|4|1|1|LV00000860|1|03|Y
2023|11110000|HS00000861|1|27|G2|3|1|2|2|LV00000861|3|01|N
2023|46110000|HS00000862|2|47|G2|1|5|1|2|LV00000862|5|05|N
2023|44130000|HS00000863|1|29|G2|3|3|5|1|LV00000863|2|05|N
2023|45110000|HS00000864|2|22|G2|1|5|2|9|LV00000864|5|03|N
2023|42110000|HS00000865|1|52|G2|3|1|1|2|LV00000865|1|05|N
2023|41130000|HS00000866|2|57|G2|3|5|2|1|LV00000866|2|04|N
2023|41110000|HS00000867|1|53|G3|2|5|2|1|LV00000867|4|05|N
2023|41150000|HS00000868|2|85|G3|1|1|2|3|LV00000868|4|01|N
2023|41110000|HS00000869|1|88|G2|1|3|2|3|LV00000869|3|05|N
2023|43110000|HS00000870|1|29|G1|3|3|1|1|LV00000870|6|02|N
2023|26140000|HS00000871|2|40|G2|2|4|2|1|LV00000871|3|05|N
2023|44130000|HS00000872|2|57|G2|4|4|2|2|LV00000872|4|05|N
2023|26140000|HS00000873|1|50|G2|4|5|1|2|LV00000873|1|01|N
2023|41110000|HS00000874|1|52|G2|2|6|2|2|LV00000874|6|04|N
2023|11140000|HS00000875|1|73|G2|2|5|3|2|LV00000875|4|02|N
2023|46110000|HS00000876|1|33|G2|4|2|2|2|LV00000876|3|02|N
2023|42110000|HS00000877|2|82|G3|3|6|1|1|LV00000877|2|05|N
2023|26110000|HS00000878|1|39|G2|1|3|1|2|LV00000878|4|03|N
2023|11110000|HS00000879|1|46|G2|4|6|2|1|LV00000879|1|03|N
2023|45110000|HS00000880|1|36|G3|1|3|2|1|LV00000880|3|02|N
2023|11110000|HS00000881|1|67|G2|3|2|2|9|LV00000881|5|04|N
2023|41110000|HS00000882|2|72|G1|1|5|2|1|LV00000882|5|02|N
2023|11110000|HS00000883|1|66|G1|2|5|2|1|LV00000883|4|02|N
2023|42110000|HS00000884|1|57|G2|3|1|2|3|LV00000884|3|04|N
2023|11200000|HS00000885|1|42|G2|1|1|4|9|LV00000885|4|02|N
2023|28110000|HS00000886|1|71|G2|2|5|3|3|LV00000886|2|04|N
2023|41130000|HS00000887|2|28|G1|4|1|2|1|LV00000887|4|05|N
2023|27110000|HS00000888|1|43|G1|4|3|2|2|LV00000888|2|04|N
2023|42110000|HS00000889|2|71|G2|4|3|1|2|LV00000889|2|02|N
2023|41110000|HS00000890|2|71|G2|4|3|1|3|LV00000890|5|01|N
2023|28110000|HS00000891|1|40|G2|4|3|2|1|LV00000891|1|03|N
2023|26140000|HS00000892|1|45|G2|1|6|3|2|LV00000892|2|03|N
2023|27110000|HS00000893|2|43|G2|1|4|4|1|LV00000893|3|02|N
2023|26140000|HS00000894|2|86|G2|2|6|2|2|LV00000894|6|02|N
2023|41130000|HS00000895|2|62|G2|4|3|2|2|LV00000895|5|05|N
2023|43110000|HS00000896|2|28|G2|4|3|1|2|LV00000896|3|01|N
2023|41150000|HS00000897|2|32|G2|2|4|4|2|LV00000897|4|02|N
2023|11110000|HS00000898|2|25|G2|1|2|1|3|LV00000898|2|02|N
2023|45110000|HS00000899|2|38|G1|3|6|4|9|LV00000899|5|05|N
2023|44130000|HS00000900|1|36|G2|2|6|1|2|LV00000900|3|02|N
2023|44130000|HS00000901|2|53|G2|1|2|1|1|LV00000901|6|02|N
2023|11110000|HS00000902|1|76|G2|1|1|2|3|LV00000902|6|02|N
2023|44130000|HS00000903|2|85|G3|1|3|1|1|LV00000903|2|05|N
2023|28110000|HS00000904|1|61|G2|2|2|1|1|LV00000904|3|02|N
2023|45110000|HS00000905|1|77|G1|3|1|2|2|LV00000905|6|02|N
2023|44130000|HS00000906|2|69|G3|1|5|2|2|LV00000906|1|02|N
2023|45110000|HS00000907|1|43|G2|2|2|2|1|LV00000907|4|05|N
2023|11170000|HS00000908|2|65|G2|4|3|2|1|LV00000908|4|04|N
2023|41130000|HS00000909|2|42|G2|4|6|2|1|LV00000909|4|03|N
2023|43110000|HS00000910|1|43|G2|4|3|2|2|LV00000910|4|02|N
2023|41150000|HS00000911|2|94|G2|2|1|2|3|LV00000911|4|01|N
2023|44130000|HS00000912|1|88|G3|1|2|2|2|LV00000912|3|01|Y
2023|43110000|HS00000913|2|69|G2|4|2|3|2|LV00000913|3|02|N
2023|11110000|HS00000914|2|64|G2|2|4|2|3|LV00000914|6|04|N
2023|11200000|HS00000915|2|71|G3|2|3|2|2|LV00000915|1|04|N
2023|41150000|HS00000916|2|76|G3|2|1|2|2|LV00000916|1|04|N
2023|27110000|HS00000917|2|24|G1|1|2|2|2|LV00000917|1|04|N
2023|27110000|HS00000918|2|46|G2|3|3|3|3|LV00000918|4|03|N
2023|46110000|HS00000919|2|27|G1|1|4|2|3|LV00000919|2|02|N
2023|11140000|HS00000920|1|59|G2|1|3|1|1|LV00000920|1|04|N
2023|41110000|HS00000921|2|42|G3|4|6|3|3|LV00000921|2|01|N
2023|26140000|HS00000922|1|44|G3|3|3|2|2|LV00000922|2|01|N
2023|11110000|HS00000923|1|83|G3|4|5|2|9|LV00000923|1|05|N
2023|27110000|HS00000924|1|35|G2|3|4|2|2|LV00000924|5|03|N
2023|27110000|HS00000925|1|88|G1|1|3|2|2|LV00000925|1|04|N
2023|28110000|HS00000926|2|51|G1|2|1|2|1|LV00000926|6|05|N
2023|11170000|HS00000927|1|34|G2|2|5|2|2|LV00000927|6|04|N
2023|43110000|HS00000928|1|30|G2|2|6|2|2|LV00000928|6|04|N
2023|27110000|HS00000929|1|73|G2|2|6|1|3|LV00000929|2|03|N
2023|41130000|HS00000930|1|87|G2|2|5|3|3|LV00000930|2|02|N
2023|41130000|HS00000931|2|85|G1|3|2|2|2|LV00000931|6|02|N
2023|41130000|HS00000932|2|32|G1|4|3|2|3|LV00000932|4|05|N
2023|41110000|HS00000933|1|85|G1|3|5|1|3|LV00000933|4|02|N
2023|26140000|HS00000934|2|36|G3|4|5|2|9|LV00000934|6|05|N
2023|41110000|HS00000935|2|54|G2|4|4|1|2|LV00000935|2|01|N
2023|41130000|HS00000936|1|20|G1|3|1|2|1|LV00000936|3|02|N
2023|11110000|HS00000937|1|39|G2|2|5|2|9|LV00000937|1|05|N
2023|43110000|HS00000938|2|43|G2|3|4|2|2|LV00000938|5|03|N
2023|28110000|HS00000939|2|91|G2|1|1|5|2|LV00000939|2|02|N
2023|26110000|HS00000940|1|40|G3|4|4|2|2|LV00000940|1|01|N
2023|11110000|HS00000941|1|40|G2|1|5|2|1|LV00000941|3|03|Y
2023|26140000|HS00000942|1|40|G1|1|6|2|1|LV00000942|4|05|N
2023|27110000|HS00000943|2|38|G2|4|5|2|1|LV00000943|2|02|N
2023|45110000|HS00000944|2|60|G1|1|2|2|2|LV00000944|6|03|Y
2023|41150000|HS00000945|1|35|G3|3|5|5|2|LV00000945|5|02|N
2023|28110000|HS00000946|2|41|G2|3|5|2|2|LV00000946|6|05|N
2023|11170000|HS00000947|2|59|G2|1|2|2|1|LV00000947|3|04|N
2023|26110000|HS00000948|1|76|G2|2|5|2|1|LV00000948|3|04|N
2023|46110000|HS00000949|2|28|G2|4|1|3|2|LV00000949|4|04|N
2023|11170000|HS00000950|1|46|G2|3|5|1|1|LV00000950|6|03|N
2023|41150000|HS00000951|2|62|G2|3|5|2|3|LV00000951|4|05|N
2023|41110000|HS00000952|2|88|G3|3|6|4|2|LV00000952|3|04|N
2023|11200000|HS00000953|2|90|G2|2|4|3|2|LV00000953|4|01|N
2023|45110000|HS00000954|2|85|G2|3|1|1|2|LV00000954|1|02|N
2023|27110000|HS00000955|2|57|G3|1|6|2|2|LV00000955|6|05|N
2023|42110000|HS00000956|2|27|G1|1|3|2|1|LV00000956|5|02|N
2023|11140000|HS00000957|2|92|G2|4|3|4|3|LV00000957|3|05|N
2023|47110000|HS00000958|2|66|G1|1|6|2|1|LV00000958|1|05|N
2023|11110000|HS00000959|1|87|G2|3|2|2|2|LV00000959|2|05|N
2023|26140000|HS00000960|2|89|G2|1|4|1|2|LV00000960|4|04|N
2023|46110000|HS00000961|2|79|G3|2|5|2|2|LV00000961|6|01|N
2023|41150000|HS00000962|2|51|G2|4|4|2|2|LV00000962|3|01|N
2023|42110000|HS00000963|1|65|G2|2|5|2|3|LV00000963|6|03|N
2023|26140000|HS00000964|1|71|G1|4|5|2|2|LV00000964|4|02|N
2023|44130000|HS00000965|1|86|G1|2|4|3|1|LV00000965|5|05|N
2023|46110000|HS00000966|1|36|G2|3|1|1|2|LV00000966|1|05|N
2023|41150000|HS00000967|1|61|G1|3|5|2|2|LV00000967|5|04|N
2023|11200000|HS00000968|1|64|G2|3|5|2|2|LV00000968|2|05|N
2023|46110000|HS00000969|1|35|G1|2|2|2|2|LV00000969|3|01|N
2023|11110000|HS00000970|1|50|G1|4|5|2|2|LV00000970|2|04|N
2023|46110000|HS00000971|1|89|G2|2|2|2|3|LV00000971|4|05|N
2023|11110000|HS00000972|2|21|G3|4|2|1|2|LV00000972|4|05|N
2023|11110000|HS00000973|2|57|G1|2|1|2|3|LV00000973|3|05|N
2023|11110000|HS00000974|2|65|G2|4|4|4|3|LV00000974|1|05|N
2023|11200000|HS00000975|2|88|G2|4|2|3|2|LV00000975|4|04|N
2023|43110000|HS00000976|2|41|G2|4|5|2|1|LV00000976|3|01|Y
2023|27110000|HS00000977|2|49|G2|2|4|2|1|LV00000977|5|03|N
2023|11140000|HS00000978|2|26|G2|2|3|3|1|LV00000978|5|05|N
2023|26140000|HS00000979|1|45|G3|2|2|3|1|LV00000979|3|04|N
2023|47110000|HS00000980|2|94|G1|2|6|1|1|LV00000980|1|02|N
2023|41110000|HS00000981|2|77|G2|2|6|2|2|LV00000981|4|04|N
2023|43110000|HS00000982|2|52|G2|2|3|3|2|LV00000982|5|01|N
2023|26110000|HS00000983|1|67|G3|3|2|3|1|LV00000983|5|02|N
2023|41110000|HS00000984|1|92|G2|4|5|2|2|LV00000984|3|04|N
2023|44130000|HS00000985|1|52|G4|4|5|2|3|LV00000985|2|04|N
2023|42110000|HS00000986|2|42|G2|3|3|3|2|LV00000986|1|03|N
2023|11110000|HS00000987|1|85|G2|4|4|2|9|LV00000987|4|02|N
2023|41150000|HS00000988|1|83|G3|4|5|2|3|LV00000988|2|03|N
2023|44130000|HS00000989|2|58|G2|2|2|2|3|LV00000989|5|01|N
2023|11170000|HS00000990|1|20|G2|2|6|2|2|LV00000990|4|05|N
2023|27110000|HS00000991|2|20|G3|2|4|2|3|LV00000991|1|05|N
2023|41150000|HS00000992|1|28|G1|1|1|2|2|LV00000992|5|04|N
2023|11110000|HS00000993|1|71|G3|2|6|2|2|LV00000993|2|02|N
2023|43110000|HS00000994|1|33|G3|2|6|2|1|LV00000994|6|01|N
2023|45110000|HS00000995|1|24|G2|4|6|2|1|LV00000995|1|01|N
2023|41110000|HS00000996|1|71|G1|2|5|2|9|LV00000996|3|02|N
2023|28110000|HS00000997|1|56|G2|3|2|4|2|LV00000997|1|05|N
2023|11140000|HS00000998|2|59|G2|2|4|3|1|LV00000998|4|02|N
2023|43110000|HS00000999|1|34|G2|2|4|1|1|LV00000999|3|04|N
2023|47110000|HS00001000|1|36|G2|1|4|2|2|LV00001000|4|01|N
2023|45110000|HS00001001|2|38|G3|3|1|3|3|LV00001001|5|05|N
2023|41130000|HS00001002|2|68|G2|1|2|2|3|LV00001002|6|01|N
2023|11110000|HS00001003|2|93|G2|1|3|2|1|LV00001003|3|02|N
2023|26110000|HS00001004|2|88|G4|3|4|2|1|LV00001004|4|01|N
2023|26110000|HS00001005|2|28|G3|3|2|2|1|LV00001005|4|04|N
2023|11110000|HS00001006|1|70|G2|2|5|1|2|LV00001006|6|01|N
2023|11170000|HS00001007|2|76|G2|2|6|2|2|LV00001007|2|01|N
2023|41130000|HS00001008|1|23|G2|4|3|2|3|LV00001008|4|02|N
2023|11140000|HS00001009|1|67|G2|2|4|2|2|LV00001009|6|01|N
2023|11110000|HS00001010|2|53|G1|2|2|1|1|LV00001010|2|02|N
2023|47110000|HS00001011|2|34|G2|1|2|2|1|LV00001011|3|02|N
2023|41150000|HS00001012|2|79|G2|2|1|2|2|LV00001012|3|05|N
2023|44130000|HS00001013|2|90|G2|1|6|1|3|LV00001013|5|03|N
2023|26110000|HS00001014|1|64|G3|2|2|2|2|LV00001014|5|03|N
2023|27110000|HS00001015|1|35|G3|1|5|2|9|LV00001015|1|04|N
2023|41150000|HS00001016|1|52|G2|1|4|5|1|LV00001016|2|01|N
2023|42110000|HS00001017|2|58|G1|3|1|1|9|LV00001017|5|01|N
2023|27110000|HS00001018|1|87|G1|2|1|2|1|LV00001018|5|01|N
2023|46110000|HS00001019|1|79|G2|3|5|2|2|LV00001019|4|05|N
2023|42110000|HS00001020|1|70|G3|3|5|2|1|LV00001020|3|04|N
2023|11200000|HS00001021|2|77|G2|3|4|3|1|LV00001021|6|05|N
2023|11140000|HS00001022|1|72|G1|2|3|2|1|LV00001022|6|05|N
2023|11110000|HS00001023|2|43|G1|2|3|2|1|LV00001023|3|01|N
2023|45110000|HS00001024|2|30|G2|2|5|1|2|LV00001024|3|01|N
2023|45110000|HS00001025|2|82|G2|4|2|2|3|LV00001025|6|05|N
2023|41110000|HS00001026|1|61|G2|2|1|2|3|LV00001026|3|03|N
2023|43110000|HS00001027|2|92|G1|4|2|2|3|LV00001027|3|04|N
2023|46110000|HS00001028|2|71|G2|4|2|4|3|LV00001028|6|02|N
2023|11170000|HS00001029|2|55|G3|3|2|2|9|LV00001029|1|03|Y
2023|47110000|HS00001030|1|68|G2|4|3|2|1|LV00001030|5|05|N
2023|41110000|HS00001031|1|68|G1|3|5|1|9|LV00001031|5|03|N
2023|28110000|HS00001032|2|93|G2|4|5|2|2|LV00001032|3|04|N
2023|11170000|HS00001033|2|47|G3|4|2|1|2|LV00001033|2|04|N
