"조사연도","MD제공용_가구고유번호","가중값","수도권여부","가구원수","노인가구여부","가구주_만연령","입주형태코드","주택종류통합코드","자산","자산_금융자산","자산_실물자산","자산_실물자산_부동산_거주주택금액","부채","부채_금융부채_담보대출금액","순자산","경상소득(보완)","경상소득_공적이전소득(보완)","처분가능소득(보완)[경상소득(보완)-비소비지출(보완)]","지출_소비지출비","지출_소비지출_식료품(외식비포함)","지출_소비지출_의료비","지출_비소비지출(보완)","지출_비소비지출_세금(보완)","지출_비소비지출_공적연금사회보험료(보완)","지출_비소비지출_연간지급이자(조사2)","가구주_은퇴여부","가구주_미은퇴_최소생활비","가구주_미은퇴_적정생활비","가구주_은퇴_적정생활비충당여부"
2023,451900301,1070.986330757,G2,3,G2,66,3,G2,9622,3862,5760,0,0,0,9622,5321,452,4739,2074,342,100,582,47,205,0,1,300,300,
2023,451900311,623.454904407,G2,1,G1,71,5,G1,1220,1220,0,0,0,0,1220,1014,893,1014,570,300,20,0,0,0,0,2,0,0,4
2023,451900331,951.277666593,G2,1,G2,59,1,G1,10472,700,9772,9000,0,0,10472,1832,566,1745,1496,720,100,87,38,49,0,1,100,150,
2023,451900371,1178.514060572,G2,1,G2,51,1,G2,17940,1400,16540,15000,3818,3818,14122,4794,20,4009,2584,300,30,785,210,388,157,1,250,350,
2023,451900391,665.847217835,G2,2,G1,86,1,G1,4050,50,4000,4000,500,500,3550,1184,921,1078,777,170,180,106,4,17,85,2,0,0,5
2023,452000212,798.977936949,G2,3,G2,46,3,G3,22870,17600,5270,0,0,0,22870,7112,0,5803,4421,2000,50,1309,484,625,0,1,300,350,
2023,452000222,807.807473822,G2,2,G2,52,3,G2,3400,1600,1800,0,0,0,3400,5278,0,3929,2940,960,150,1349,89,340,720,1,300,350,
2023,452000242,963.068558119,G2,3,G2,49,1,G2,89812,50648,39164,36100,4080,0,85732,14180,0,10870,3900,1200,200,3310,1490,965,257,1,400,600,
2023,452000262,784.586131349,G2,1,G2,52,3,G1,740,740,0,0,0,0,740,981,981,981,698,180,52,0,0,0,0,1,150,180,
2023,452000272,1464.649832677,G2,4,G2,38,2,G2,47100,40800,6300,0,20000,20000,27100,7600,460,6269,4360,1800,240,1331,172,459,650,1,500,700,
2023,452000282,1059.24567964,G2,3,G2,61,1,G1,154928,36928,118000,55000,31640,3521,123288,6101,361,4722,5150,1500,200,1379,257,513,335,1,300,300,
2023,452000292,1591.666854345,G2,3,G2,37,1,G2,49648,7748,41900,40000,16900,16900,32748,9385,240,7095,2579,1000,5,2290,197,783,1030,1,300,400,
2023,452000312,602.320925207,G2,2,G2,66,1,G4,92000,1500,90500,80000,23100,20000,68900,5133,350,3442,2230,960,10,1691,134,499,1058,1,200,250,
2023,452000322,587.946589413,G2,1,G1,84,1,G1,6200,200,6000,6000,0,0,6200,1027,427,1022,576,240,80,5,5,0,0,2,0,0,3
2023,452000332,629.022817443,G2,2,G1,92,1,G1,8850,1050,7800,7800,0,0,8850,1541,1331,1487,1333,120,1000,54,4,0,0,2,0,0,3
2023,452000342,633.248046814,G2,1,G1,83,1,G1,1508,1000,508,508,0,0,1508,1107,685,1044,547,120,120,63,3,0,0,2,0,0,3
2023,452000352,967.469553044,G2,4,G2,61,1,G2,30230,6420,23810,14000,4584,3346,25646,8061,220,6829,3218,1050,320,1232,88,372,400,1,250,300,
2023,452000362,611.433078809,G2,2,G1,76,1,G1,48470,3320,45150,10000,0,0,48470,7719,4098,7634,2716,1200,1000,85,25,10,0,1,150,250,
2023,452100202,1180.024067861,G2,4,G2,51,1,G2,17650,450,17200,17000,6000,5500,11650,9332,0,6675,7320,2160,480,2657,467,1120,110,1,250,300,
2023,452100272,1065.845433291,G2,4,G2,52,3,G2,90146,65346,24800,0,20150,12560,69996,21801,0,18688,5390,500,200,3113,113,1782,1218,1,600,800,
2023,452100282,630.09822982,G2,2,G1,75,1,G2,79350,14350,65000,52000,270,0,79080,5738,4296,4614,3221,1500,610,1124,58,316,0,1,300,300,
2023,452100302,1891.880684893,G2,4,G2,50,1,G2,170676,28926,141750,49000,11000,7000,159676,14379,40,11295,5320,1440,120,3084,1870,899,315,1,400,500,
2023,452100312,484.060705943,G2,2,G1,72,2,G2,2250,2250,0,0,0,0,2250,2651,1451,2620,1580,600,240,31,1,0,0,2,0,0,4
2023,452100332,306.635273333,G2,1,G1,81,5,G1,372,372,0,0,0,0,372,1110,665,1109,683,360,100,1,1,0,0,1,100,100,
2023,452100362,164.427708379,G2,1,G1,86,1,G1,18960,100,18860,3800,0,0,18960,1762,813,1719,940,400,80,43,23,0,0,1,100,150,
2023,452100372,490.768738024,G2,2,G2,66,1,G1,32410,11110,21300,9000,0,0,32410,4333,1043,4096,1430,360,400,237,25,212,0,1,200,300,
2023,452100382,820.520658738,G2,4,G2,49,1,G2,43454,7954,35500,35000,968,900,42486,10296,120,9084,5520,2000,170,1212,247,725,40,1,300,400,
2023,452100392,518.396068685,G2,2,G1,84,1,G1,3700,200,3500,3500,0,0,3700,2356,1505,2326,729,400,120,30,3,17,0,1,100,100,
2023,452200202,598.981946299,G2,1,G2,32,3,G1,1170,1170,0,0,0,0,1170,7043,0,6073,2400,1080,20,970,202,538,0,1,200,300,
2023,452200222,714.660201742,G2,4,G2,59,1,G2,83632,10632,73000,35000,0,0,83632,8657,393,6868,7520,1380,400,1789,452,1017,0,1,200,350,
2023,452200232,810.165581248,G2,3,G2,35,5,G2,44464,10564,33900,0,20300,0,24164,5054,480,4237,3600,1800,180,817,198,219,0,1,200,400,
2023,452200242,528.609839789,G2,1,G2,30,3,G2,2900,2600,300,0,1725,0,1175,3121,0,2641,2402,480,180,480,14,254,192,1,300,400,
2023,452200262,643.553880728,G2,4,G2,53,1,G2,84440,39440,45000,45000,0,0,84440,12435,0,10025,8468,3000,360,2410,1397,853,0,1,300,500,
2023,452200282,571.796369934,G2,4,G2,39,2,G1,51085,25385,25700,0,18500,15000,32585,13288,920,10402,5560,1200,120,2886,1638,528,480,1,300,400,
2023,452200302,732.044330879,G2,1,G1,72,3,G3,2451,2451,0,0,0,0,2451,1264,964,1251,684,240,84,13,1,0,0,1,100,160,
2023,452200312,621.510227689,G2,4,G2,46,2,G2,36750,30550,6200,0,700,0,36050,12685,20,10008,4500,1800,30,2677,803,1468,40,1,400,400,
2023,452200322,955.896303931,G2,4,G2,51,1,G2,47450,21350,26100,25000,1500,1500,45950,12009,20,10263,3450,1000,100,1746,496,954,96,1,300,400,
2023,452200332,796.461329913,G2,2,G2,52,1,G2,68033,38233,29800,28000,0,0,68033,12281,20,10185,3380,1300,350,2096,506,1350,0,1,250,350,
2023,452200342,618.651425713,G2,1,G1,78,4,G1,60,60,0,0,0,0,60,1387,840,1386,839,240,200,1,1,0,0,1,150,150,
2023,452200352,722.805377416,G2,2,G2,61,1,G1,8310,510,7800,5000,0,0,8310,3831,60,3358,2054,560,240,473,188,285,0,1,200,250,
2023,452200362,694.586363093,G2,1,G1,81,3,G1,800,800,0,0,0,0,800,1526,926,1505,740,280,20,21,1,0,0,2,0,0,3
2023,452200372,652.067785157,G2,2,G2,65,1,G1,117540,50940,66600,20000,3750,3500,113790,9374,7684,8100,4900,1400,160,1274,237,247,140,1,500,600,
2023,452200392,682.33342562,G2,1,G1,85,1,G1,2660,160,2500,2500,0,0,2660,1107,507,1102,815,320,180,5,5,0,0,2,0,0,4
2023,452300202,496.005468764,G2,3,G2,71,1,G3,23150,1950,21200,8000,0,0,23150,10621,367,9656,4866,1800,114,965,375,590,0,1,150,200,
2023,452300212,543.659966842,G2,4,G2,68,1,G1,28050,2650,25400,25000,0,0,28050,5643,1307,5347,2108,1200,36,296,81,115,0,1,200,300,
2023,452300242,415.756475161,G2,2,G2,62,1,G3,90719,2119,88600,25000,18000,7000,72719,5608,664,4911,3642,1200,350,697,151,170,276,1,300,500,
2023,452300252,619.273370169,G2,3,G2,35,1,G2,64600,5200,59400,58000,0,0,64600,8498,120,7084,2520,840,50,1414,299,1095,0,1,300,300,
2023,452300262,494.955349789,G2,4,G2,45,1,G2,76340,14080,62260,60000,0,0,76340,8756,0,7448,4750,1200,40,1308,535,703,0,1,300,400,
2023,452300292,466.995795624,G2,1,G2,25,3,G1,1663,1663,0,0,0,0,1663,2851,150,2624,1439,480,20,227,1,196,0,1,150,200,
2023,452300302,680.004877758,G2,2,G2,66,1,G1,15918,10618,5300,5000,0,0,15918,5146,3202,5030,2110,960,260,116,24,32,0,1,200,250,
2023,452300312,682.16584976,G2,1,G1,75,1,G1,2700,200,2500,2500,0,0,2700,1383,1326,1360,866,360,100,23,3,0,0,2,0,0,5
2023,452300322,335.088844176,G2,1,G1,76,3,G1,2000,2000,0,0,0,0,2000,1631,1109,1600,1364,150,240,31,1,0,0,1,100,150,
2023,452300332,910.887759915,G2,2,G2,35,1,G2,20172,4212,15960,10000,5970,3120,14202,6029,677,5291,2590,600,87,738,78,389,171,1,270,350,
2023,452300342,525.555222063,G2,4,G2,52,1,G1,33222,8572,24650,6000,4500,4500,28722,4533,445,3441,2110,360,90,1092,37,255,350,1,200,300,
2023,452300352,729.61314719,G2,4,G2,63,1,G4,63950,3550,60400,47000,0,0,63950,16154,1386,14221,1950,360,50,1933,526,1087,0,1,200,300,
2023,452300362,544.544040601,G2,2,G1,73,1,G1,24200,1900,22300,18000,0,0,24200,6074,1380,5726,1140,250,30,348,43,105,0,1,150,200,
2023,452300372,592.057912219,G2,2,G2,58,1,G1,120510,21600,98910,38000,5000,3500,115510,6846,910,5560,3020,600,100,1286,234,362,90,1,200,300,
2023,452300382,548.718603354,G2,2,G2,76,1,G1,11130,780,10350,4000,850,150,10280,6259,599,5051,2970,1200,120,1208,347,559,132,1,100,150,
2023,452300392,630.733500984,G2,3,G2,41,1,G2,27168,4068,23100,11000,7388,6548,19780,7251,375,6433,1700,600,36,818,90,596,132,1,300,300,
2023,452900251,413.748189607,G2,1,G1,74,5,G3,3613,3300,313,0,0,0,3613,1290,660,1275,616,250,120,15,1,14,0,2,0,0,2
2023,452900261,598.421163813,G2,3,G2,65,3,G2,905,905,0,0,1100,600,-195,3156,840,2936,1998,600,30,220,1,97,22,1,250,300,
2023,452900271,506.162006387,G2,2,G1,73,1,G2,16128,6128,10000,10000,0,0,16128,2659,1126,2626,1154,600,100,33,12,21,0,1,120,120,
2023,452900281,584.313971234,G2,2,G2,72,3,G2,6250,6050,200,0,610,200,5640,2106,389,1654,1318,240,120,452,28,107,297,1,100,150,
2023,452900301,690.777221183,G2,2,G1,74,1,G1,6241,641,5600,4500,0,0,6241,1705,1383,1664,1061,400,200,41,32,9,0,2,0,0,5
2023,452900311,642.791864246,G2,1,G2,64,1,G1,11040,6040,5000,2500,0,0,11040,6487,285,6156,1521,420,100,331,64,67,0,1,150,200,
2023,452900321,1056.638548522,G2,3,G2,61,1,G2,37013,10213,26800,6500,2400,0,34613,5531,1746,4853,2366,840,36,678,66,200,172,2,0,0,4
2023,452900331,2134.061062463,G2,3,G2,31,2,G2,12376,11576,800,0,3500,0,8876,665,333,-99,2675,600,240,764,16,318,240,1,200,250,
2023,452900341,1204.963087507,G2,3,G2,76,5,G1,135,35,100,0,0,0,135,1426,824,1393,966,360,150,33,13,0,0,2,0,0,4
2023,452900351,641.150600567,G2,2,G1,84,1,G1,19100,100,19000,10000,5300,5300,13800,2703,1022,2509,1260,300,400,194,10,0,134,1,150,200,
2023,452900361,654.914288456,G2,2,G1,74,1,G1,22150,9400,12750,8000,0,0,22150,2282,1493,2058,860,180,50,224,37,47,0,1,150,200,
2023,452900371,894.654207007,G2,2,G2,57,1,G1,37600,2000,35600,20000,0,0,37600,5508,4507,5064,1160,280,20,444,171,133,0,1,150,300,
2023,453000232,458.975794115,G2,2,G1,79,1,G1,41715,7360,34355,25000,0,0,41715,4110,2133,3845,1700,600,240,265,58,87,0,2,0,0,3
2023,453100212,1259.025467246,G2,5,G2,55,2,G2,243722,37122,206600,0,33000,0,210722,11988,547,9564,5210,1080,120,2424,716,1274,110,1,300,300,
2023,453100222,529.509585053,G2,4,G2,52,5,G1,410,110,300,0,2750,0,-2340,4239,2646,3670,1968,720,10,569,1,0,256,1,200,200,
2023,453100302,543.444747407,G2,2,G2,66,1,G1,14250,3700,10550,3000,700,700,13550,3700,1151,3110,2270,360,420,590,19,291,50,1,200,350,
2023,453100312,710.267697972,G2,2,G2,58,1,G1,4265,3065,1200,700,0,0,4265,3910,599,3845,3648,840,1200,65,5,10,0,1,120,200,
2023,453200212,528.156097912,G2,1,G2,31,3,G1,320,320,0,0,0,0,320,3751,0,3250,2680,1800,20,501,139,332,0,1,300,500,
2023,453200232,625.192210424,G2,4,G2,51,1,G2,57260,23760,33500,23000,12540,7540,44720,13989,0,12504,6170,1500,50,1485,400,475,310,1,300,300,
2023,453200242,372.684376379,G2,2,G2,61,1,G1,40476,1208,39268,35000,14000,14000,26476,7105,144,4775,1894,600,30,2330,97,403,330,1,300,400,
2023,453200312,281.6958593,G2,1,G2,54,1,G1,9305,4105,5200,4500,7000,0,2305,3499,20,2804,1945,800,15,695,56,314,295,1,150,200,
2023,453300212,659.804111239,G2,1,G2,54,1,G2,20440,440,20000,20000,0,0,20440,4828,0,4439,2020,360,80,389,17,372,0,1,150,200,
2023,453300232,616.348003232,G2,3,G2,58,1,G2,43964,8464,35500,30000,200,0,43764,13930,0,11350,4452,2400,50,2580,1464,836,0,1,300,350,
2023,453300242,485.518688202,G2,1,G2,60,1,G3,13464,5464,8000,8000,0,0,13464,3389,447,3062,1147,480,200,327,6,161,0,1,150,200,
2023,453300302,563.010330635,G2,2,G1,76,1,G2,75200,17200,58000,9000,0,0,75200,4883,2377,4628,1334,300,120,255,55,0,0,1,200,200,
2023,453300312,682.16584976,G2,1,G1,86,1,G1,10900,400,10500,1500,0,0,10900,1280,364,1272,904,320,120,8,8,0,0,2,0,0,3
2023,453900201,754.991726936,G2,2,G2,63,1,G1,102480,18480,84000,80000,3000,2000,99480,5847,813,5394,3900,1800,300,453,117,156,180,1,300,400,
2023,460000212,538.311830256,G2,2,G1,73,1,G2,26240,4000,22240,10000,0,0,26240,2879,477,2206,2440,1200,60,673,106,347,0,1,200,250,
2023,460000272,980.363645576,G2,4,G2,59,1,G2,128626,22676,105950,68000,10000,10000,118626,14333,40,10632,6380,1200,500,3701,1856,985,360,1,250,300,
2023,460000282,396.45809289,G2,3,G2,67,1,G2,70588,4908,65680,55000,300,0,70288,11694,1953,9742,3813,720,216,1952,1082,785,0,1,180,250,
2023,460000292,1003.384414441,G2,4,G2,52,1,G1,37480,3800,33680,30000,9800,9800,27680,9645,123,8149,6890,2000,120,1496,266,580,450,1,250,350,
2023,460000302,901.985437273,G2,4,G2,41,1,G2,19954,8654,11300,11000,5950,5950,14004,7318,1346,6046,3940,1200,360,1272,51,530,691,1,100,200,
2023,460000332,678.022979754,G2,2,G2,63,4,G1,590,590,0,0,0,0,590,2691,250,2382,1456,360,120,309,0,217,0,1,170,200,
2023,460000362,1062.168293496,G2,3,G2,32,1,G1,48476,10865,37611,15000,7275,7275,41201,14489,475,11463,4360,2400,180,3026,71,239,316,1,350,500,
2023,460000382,1220.384822549,G2,4,G2,40,2,G1,52904,31444,21460,0,2000,0,50904,10918,1607,8903,3408,1200,120,2015,554,881,0,1,300,400,
2023,460100222,803.092745445,G2,2,G2,62,3,G2,4650,3050,1600,0,0,0,4650,2732,312,2700,1184,360,40,32,32,0,0,1,200,250,
2023,460100232,148.687630328,G2,1,G2,50,3,G1,20770,3290,17480,0,25500,0,-4730,3946,20,2731,2346,720,30,1215,60,215,720,1,200,380,
2023,460100242,211.768071377,G2,1,G2,61,3,G1,800,500,300,0,0,0,800,1446,1446,1446,760,360,10,0,0,0,0,2,0,0,3
2023,460100252,804.556468854,G2,2,G2,64,1,G2,158615,17892,140723,40000,1000,0,157615,5976,1966,4147,3578,1080,300,1829,388,811,0,1,300,450,
2023,460100302,202.273893816,G2,1,G1,73,1,G3,7700,100,7600,5800,0,0,7700,1045,10,1038,820,600,5,7,7,0,0,2,0,0,3
2023,460100312,624.514827548,G2,4,G2,47,1,G2,26892,4892,22000,19000,12080,12080,14812,8716,40,7664,4200,360,360,1052,105,471,326,1,250,250,
2023,460100322,668.207034942,G2,4,G2,40,1,G2,22180,1980,20200,17000,10000,10000,12180,5927,810,4758,2910,1200,120,1169,81,368,600,1,200,300,
2023,460100342,2702.605943595,G2,1,G2,36,2,G2,21860,18060,3800,0,8500,8500,13360,3795,50,1807,1336,240,18,1988,38,330,420,1,200,250,
2023,460100352,1046.933569486,G2,4,G2,55,5,G1,81409,19730,61679,0,2914,0,78495,10525,1718,6941,6299,1800,280,3584,725,996,33,1,200,300,
2023,460100392,2104.571630862,G2,2,G2,47,3,G2,8508,8508,0,0,2300,2300,6208,3122,230,2986,1054,480,5,136,1,15,60,1,200,200,
2023,460200212,351.991103243,G2,1,G1,68,5,G1,10,10,0,0,0,0,10,1105,364,1104,873,360,60,1,1,0,0,2,0,0,3
2023,460200222,249.933190689,G2,1,G2,39,2,G2,23120,22120,1000,0,12000,0,11120,2788,20,1780,1290,720,10,1008,61,277,600,1,250,300,
2023,460200232,683.121104333,G2,4,G2,45,1,G2,58117,6594,51523,50000,9210,9210,48907,13094,982,10371,6832,1200,120,2723,1013,917,201,1,300,400,
2023,460200262,768.354258887,G2,2,G2,61,3,G2,30670,670,30000,0,2000,2000,28670,5694,1102,4724,1231,700,15,970,118,650,72,1,200,250,
2023,460200272,570.09851487,G2,3,G2,54,5,G1,518,68,450,0,0,0,518,8017,939,7779,1210,600,100,238,152,86,0,1,150,200,
2023,460200292,173.432266654,G2,1,G1,66,3,G1,1400,1400,0,0,0,0,1400,3129,379,3081,1450,500,80,48,1,37,0,1,100,150,
2023,460200302,857.645518456,G2,4,G2,39,1,G2,30730,8080,22650,20000,7750,7750,22980,9275,280,7647,4300,1800,90,1628,430,742,216,1,300,500,
2023,460200352,762.26420452,G2,2,G2,57,1,G2,19258,5420,13838,13000,2900,2900,16358,6070,5641,5958,2867,1210,132,112,39,25,48,2,0,0,3
2023,460200362,711.030334239,G2,3,G2,79,1,G1,34438,1188,33250,30000,0,0,34438,2634,2292,2504,2136,720,480,130,30,0,0,2,0,0,4
2023,460200372,625.859976241,G2,3,G2,63,1,G1,37073,6293,30780,30000,4800,4800,32273,7338,547,6540,2540,1080,180,798,114,454,230,1,180,200,
2023,460200392,1047.863454404,G2,4,G2,40,2,G2,18770,17500,1270,0,1350,950,17420,1914,280,868,4044,1400,84,1046,260,526,80,1,200,300,
2023,460300202,378.753300175,G2,2,G1,84,1,G3,9100,600,8500,8500,0,0,9100,1189,658,1182,439,120,200,7,7,0,0,2,0,0,4
2023,460300212,360.113316828,G2,1,G1,71,1,G1,401300,300,401000,31000,284000,260000,117300,19789,1010,6355,2080,600,600,13434,2613,471,10280,2,0,0,4
2023,460300222,349.752556853,G2,6,G2,50,1,G1,27570,5070,22500,20000,0,0,27570,7490,1535,6953,3767,1200,1200,537,23,274,0,1,200,350,
2023,460300232,212.545475311,G2,6,G2,48,1,G2,184900,32900,152000,120000,30000,10000,154900,18297,50,12896,8860,2600,400,5401,1803,1838,960,1,300,350,
2023,460300242,195.298862496,G2,5,G2,47,1,G2,152820,21820,131000,130000,15000,15000,137820,14564,405,12481,7170,2400,360,2083,252,931,600,1,400,500,
2023,460300262,305.913391286,G2,1,G1,67,2,G1,7843,7843,0,0,0,0,7843,1111,511,1110,743,480,80,1,1,0,0,2,0,0,4
2023,460300272,797.880977883,G2,4,G2,54,1,G2,72165,18010,54155,50000,12040,12040,60125,13062,50,8744,6850,2400,80,4318,1829,1208,261,1,300,500,
2023,460300282,836.793014216,G2,3,G2,58,1,G2,147096,14580,132516,50000,21375,3375,125721,17643,30,13312,4430,2160,100,4331,2277,1255,169,1,300,350,
2023,460300292,1396.186760876,G2,1,G2,23,2,G1,9960,9960,0,0,5000,5000,4960,3519,10,3159,763,480,40,360,3,255,72,1,150,250,
2023,460300302,476.792911199,G2,2,G2,71,1,G1,4560,1560,3000,3000,30,0,4530,2393,1184,2281,788,360,72,112,3,109,0,1,200,200,
2023,460300312,583.862899949,G2,3,G2,61,1,G4,31352,15700,15652,15000,5600,3600,25752,10691,1793,9617,2450,600,100,1074,266,484,324,1,250,350,
2023,460300322,663.548848345,G2,6,G2,53,1,G2,61184,17400,43784,9000,11100,7000,50084,13185,1534,11082,3990,600,1380,2103,395,1353,355,1,300,500,
2023,460300342,633.450398047,G2,2,G2,62,1,G4,89971,360,89611,80000,10000,10000,79971,6790,2163,5111,2976,360,60,1679,258,341,1080,1,300,400,
2023,460300352,747.224229537,G2,1,G2,33,4,G1,4320,520,3800,0,1000,0,3320,2279,1132,2011,1545,280,180,268,62,120,36,1,300,350,
2023,460300362,159.283935662,G2,1,G1,78,1,G1,17200,10200,7000,7000,0,0,17200,1041,573,1013,886,220,300,28,28,0,0,2,0,0,3
2023,460300382,501.68468099,G2,6,G2,52,1,G1,47600,7220,40380,26500,20000,20000,27600,12511,904,10548,5637,1568,30,1963,560,551,852,1,400,500,
2023,460300392,584.907947106,G2,3,G2,74,1,G1,24880,3880,21000,20000,9200,4000,15680,8348,2948,8044,1750,629,82,304,33,139,132,1,300,400,
2023,460900211,594.587277891,G2,3,G2,56,1,G3,43570,13920,29650,25000,1000,0,42570,8467,108,6856,3790,1600,300,1611,169,752,120,1,300,350,
2023,460900221,838.526053663,G2,3,G2,60,1,G1,36800,1000,35800,35000,500,0,36300,6096,409,5307,1730,840,120,789,107,442,0,1,200,300,
2023,460900231,510.184694723,G2,3,G2,61,1,G2,73864,10364,63500,56000,18430,18400,55434,19849,30,15243,3936,1300,500,4606,2399,1067,640,1,300,350,
2023,460900241,607.609805546,G2,2,G1,75,1,G2,28450,7950,20500,20000,0,0,28450,1927,1856,1898,1348,600,200,29,29,0,0,2,0,0,3
2023,460900251,951.417820067,G2,4,G2,41,1,G2,42110,3110,39000,34000,4500,4500,37610,6946,480,6127,3632,1560,96,819,147,502,120,1,300,400,
2023,460900261,878.789213349,G2,2,G2,58,3,G2,5094,4864,230,0,0,0,5094,3956,447,3580,1384,550,30,376,66,310,0,1,120,150,
2023,460900281,1173.009048211,G2,4,G2,40,1,G2,37380,6100,31280,31000,4800,4800,32580,11646,160,8951,3746,1000,50,2695,462,1383,360,1,300,400,
2023,460900291,1153.265259965,G2,1,G2,46,3,G2,5460,5220,240,0,100,0,5360,2994,10,2714,1712,600,50,280,31,249,0,1,200,250,
2023,460900321,1094.955243327,G2,3,G2,70,1,G2,19780,5380,14400,11000,2800,1500,16980,5642,1010,4874,1138,480,115,768,74,411,213,1,150,200,
2023,460900331,728.163520546,G2,2,G2,63,1,G2,118674,41544,77130,16000,1000,0,117674,7286,816,6310,2517,840,300,976,129,597,0,1,200,500,
2023,460900341,756.51995069,G2,2,G2,62,1,G2,39314,8974,30340,16000,12,0,39302,12902,5827,11040,3158,1200,120,1862,473,319,230,1,300,500,
2023,460900351,1474.192829015,G2,4,G2,34,1,G2,37163,8881,28282,24000,80,0,37083,14107,810,10860,3434,1200,500,3247,2044,891,12,1,300,300,
2023,460900361,576.389242745,G2,1,G1,78,5,G1,1050,1050,0,0,0,0,1050,776,537,752,405,96,222,24,0,0,0,2,0,0,5
2023,460900371,1483.523723634,G2,3,G2,52,1,G2,103203,29918,73285,30000,10928,10428,92275,9550,1236,7986,3784,1500,50,1564,204,611,409,1,350,550,
2023,461000212,801.931544178,G2,2,G1,69,3,G2,204000,3000,201000,0,58000,50000,146000,18470,1637,14543,7980,2160,500,3927,1241,366,1920,1,500,650,
2023,461000232,467.288682405,G2,1,G1,89,5,G1,30,30,0,0,0,0,30,656,379,655,347,240,20,1,1,0,0,2,0,0,4
2023,461000252,1005.75510815,G2,1,G2,55,3,G2,4570,4500,70,0,0,0,4570,3712,95,3372,1576,600,10,340,2,278,0,1,100,150,
2023,461000262,546.870800957,G2,2,G1,67,1,G2,24962,11931,13031,12000,0,0,24962,5288,1822,5101,1202,360,100,187,24,133,0,1,200,250,
2023,461000282,453.655847025,G2,1,G1,84,1,G1,46050,5,46045,38000,0,0,46050,1614,379,1553,1844,288,1200,61,31,0,0,2,0,0,4
2023,461000322,592.144352552,G2,1,G1,82,5,G1,18,18,0,0,0,0,18,805,379,779,373,134,40,26,1,0,0,2,0,0,3
2023,461000332,920.094825828,G2,2,G2,55,1,G2,29674,5289,24385,22000,6240,5300,23434,6317,320,4292,3235,840,284,2025,275,1211,250,1,300,400,
2023,461000362,1181.464891563,G2,1,G2,59,1,G2,16460,3684,12776,6400,0,0,16460,3201,823,3007,1141,352,120,194,38,50,0,1,100,150,
2023,461000372,900.389126774,G2,3,G2,70,1,G1,50530,12240,38290,9500,0,0,50530,5474,1081,5327,2273,600,120,147,67,0,0,1,200,250,
2023,461000382,609.659520452,G2,2,G1,70,1,G1,7587,417,7170,3780,0,0,7587,3010,1424,2813,1109,181,60,197,28,49,0,1,100,250,
2023,461100202,187.853801181,G2,1,G2,61,4,G1,100,70,30,0,2390,0,-2290,948,948,947,908,300,10,1,1,0,0,2,0,0,4
2023,461100212,1734.760252687,G2,1,G2,63,1,G2,68000,11000,57000,13000,25080,19080,42920,6117,577,4733,2190,600,400,1384,116,208,860,1,250,300,
2023,461100222,167.123060266,G2,1,G1,75,1,G2,10050,50,10000,10000,0,0,10050,811,421,772,767,400,200,39,9,0,0,1,150,200,
2023,461100232,1496.370176807,G2,5,G2,43,1,G1,36000,400,35600,35000,11948,11948,24052,13403,320,10487,4900,1400,100,2916,1802,838,276,1,200,400,
2023,461100242,568.114020534,G2,2,G2,64,1,G1,115100,1700,113400,110000,34100,30000,81000,8675,1285,6890,5650,1650,300,1785,308,512,900,1,300,500,
2023,461100272,1173.629788506,G2,3,G2,35,1,G2,21596,9896,11700,10000,6840,6840,14756,8951,150,7400,3468,1200,30,1551,636,695,120,1,300,400,
2023,461100302,552.248979079,G2,3,G2,60,1,G2,43269,4026,39243,9000,350,0,42919,6172,1063,5681,2420,720,492,491,167,315,9,1,250,300,
2023,461100342,551.581078285,G2,2,G2,67,1,G1,41950,9300,32650,30000,3000,3000,38950,4857,1291,4481,2180,1200,60,376,34,182,100,2,0,0,4
2023,461100362,209.087216322,G2,1,G1,89,5,G1,200,200,0,0,0,0,200,883,712,832,561,216,96,51,1,0,0,2,0,0,4
2023,461100382,378.413212928,G2,2,G1,80,1,G1,15829,1144,14685,10000,0,0,15829,1887,975,1744,1685,360,849,143,3,0,0,1,150,200,
2023,461100392,1598.93938245,G2,7,G2,52,5,G4,120,120,0,0,350,0,-230,3637,811,3299,2195,876,72,338,1,129,28,1,200,300,
2023,461200222,903.4249853,G2,4,G2,52,1,G2,30278,12662,17616,16000,0,0,30278,12471,40,10339,5443,1800,240,2132,340,1102,0,1,150,250,
2023,461200232,744.748011031,G2,2,G2,62,1,G2,123986,13826,110160,30000,0,0,123986,5255,769,4362,2916,1200,150,893,204,279,0,1,200,300,
2023,461200252,748.551360428,G2,4,G2,52,1,G2,122330,87730,34600,34000,0,0,122330,12445,160,9779,3893,1800,120,2666,1471,841,0,1,250,300,
2023,461200262,1048.308850739,G2,3,G2,36,1,G2,68470,2320,66150,28000,26800,20800,41670,9595,150,7707,2740,1000,40,1888,435,598,740,1,250,350,
2023,461200282,610.675368455,G2,4,G2,63,1,G1,32450,1750,30700,30000,3300,0,29150,11091,2145,9819,2686,1440,50,1272,238,610,150,1,200,250,
2023,461200292,674.8474686,G2,4,G2,41,1,G2,21172,7272,13900,12000,8528,6518,12644,4111,160,3145,2448,960,50,966,41,323,552,1,200,400,
2023,461200312,876.824742761,G2,4,G2,47,1,G2,91407,21957,69450,41000,25476,4700,65931,8229,100,6967,5084,1920,24,1262,322,291,359,1,300,400,
